anio,departamento,umbral_pct,perdida_real_pct,prediccion_m1_pct,prediccion_m3_pct,evento_real,trigger_activado,pago_pp,basis_risk_pp,rendimiento_t_ha,produccion_t_ref,precio_ico_usd_ton,pago_usd_k,basis_risk_usd_k,split
2007,Cundinamarca,-25,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-24,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-23,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-22,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-21,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-20,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-19,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-18,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-17,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-16,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-15,-15.245,-15.1864,-14.4096,True,False,0.0,-15.245,0.7841,39796.07,2750.0,0.0,-16684.0594,train
2007,Cundinamarca,-14,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-13,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-12,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-11,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-10,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-9,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-8,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-7,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-6,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-5,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-4,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-3,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-2,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,-1,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,0,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,1,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,2,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,3,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,4,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2007,Cundinamarca,5,-15.245,-15.1864,-14.4096,True,True,14.4096,-0.8354,0.7841,39796.07,2750.0,15769.8019,-914.2575,train
2008,Cundinamarca,-25,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-24,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-23,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-22,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-21,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-20,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-19,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-18,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-17,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-16,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-15,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-14,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-13,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-12,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-11,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-10,-11.4791,-11.1322,-9.3704,False,False,0.0,-11.4791,0.8189,40365.99,2900.0,0.0,-13437.549,train
2008,Cundinamarca,-9,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-8,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-7,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-6,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-5,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-4,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-3,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-2,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,-1,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,0,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,1,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,2,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,3,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,4,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2008,Cundinamarca,5,-11.4791,-11.1322,-9.3704,False,True,9.3704,-2.1087,0.8189,40365.99,2900.0,10969.1298,-2468.4192,train
2009,Cundinamarca,-25,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-24,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-23,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-22,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-21,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-20,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-19,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-18,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-17,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-16,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-15,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-14,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-13,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-12,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-11,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-10,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-9,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-8,-7.7131,-7.5785,-7.3237,False,False,0.0,-7.7131,0.8538,40220.28,2600.0,0.0,-8065.7745,train
2009,Cundinamarca,-7,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-6,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-5,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-4,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-3,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-2,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,-1,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,0,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,1,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,2,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,3,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,4,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2009,Cundinamarca,5,-7.7131,-7.5785,-7.3237,False,True,7.3237,-0.3894,0.8538,40220.28,2600.0,7658.5845,-407.19,train
2010,Cundinamarca,-25,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-24,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-23,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-22,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-21,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-20,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-19,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-18,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-17,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-16,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-15,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-14,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-13,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-12,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-11,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-10,-9.1204,-9.1761,-9.1235,False,False,0.0,-9.1204,0.8407,40949.57,3500.0,0.0,-13071.6843,train
2010,Cundinamarca,-9,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-8,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-7,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-6,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-5,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-4,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-3,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-2,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,-1,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,0,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,1,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,2,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,3,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,4,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2010,Cundinamarca,5,-9.1204,-9.1761,-9.1235,False,True,9.1235,0.0031,0.8407,40949.57,3500.0,13076.1349,4.4506,train
2011,Cundinamarca,-25,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-24,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-23,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-22,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-21,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-20,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-19,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-18,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-17,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-16,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-15,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-14,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-13,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-12,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-11,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-10,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-9,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-8,-5.4569,-5.7899,-7.7195,False,False,0.0,-5.4569,0.8746,34672.37,5900.0,0.0,-11162.9474,train
2011,Cundinamarca,-7,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-6,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-5,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-4,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-3,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-2,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,-1,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,0,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,1,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,2,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,3,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,4,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2011,Cundinamarca,5,-5.4569,-5.7899,-7.7195,False,True,7.7195,2.2626,0.8746,34672.37,5900.0,15791.4657,4628.5183,train
2012,Cundinamarca,-25,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-24,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-23,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-22,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-21,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-20,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-19,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-18,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-17,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-16,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-15,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-14,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-13,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-12,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-11,-10.482,-10.5475,-10.5503,False,False,0.0,-10.482,0.8281,34391.31,4000.0,0.0,-14419.6268,train
2012,Cundinamarca,-10,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-9,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-8,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-7,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-6,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-5,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-4,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-3,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-2,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,-1,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,0,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,1,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,2,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,3,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,4,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2012,Cundinamarca,5,-10.482,-10.5475,-10.5503,False,True,10.5503,0.0683,0.8281,34391.31,4000.0,14513.5742,93.9474,train
2013,Cundinamarca,-25,-25.3456,-24.7432,-21.7892,True,False,0.0,-25.3456,0.6906,33479.26,3100.0,0.0,-26305.0922,train
